Date	H (cm)	date	date from zero
43203.6111	18	13/04/2018 14:40	6000.9312
43203.7604	18.9	13/04/2018 18:15	6001.0805
43203.7778	18.6	13/04/2018 18:40	6001.0979
43203.8264	19.2	13/04/2018 19:50	6001.1465
43203.8438	20.4	13/04/2018 20:15	6001.1639
43203.8819	22	13/04/2018 21:10	6001.202
43203.9132	24.1	13/04/2018 21:55	6001.2333
43203.9444	27.1	13/04/2018 22:40	6001.2645
43203.9618	27.9	13/04/2018 23:05	6001.2819
43203.9757	29.1	13/04/2018 23:25	6001.2958
43204.0278	32.4	14/04/2018 00:40	6001.3479
43204.0486	32.6	14/04/2018 01:10	6001.3687
43204.0729	34.3	14/04/2018 01:45	6001.393
43204.0833	34.6	14/04/2018 02:00	6001.4034
43204.1111	34.1	14/04/2018 02:40	6001.4312
43204.1285	33.4	14/04/2018 03:05	6001.4486
43204.1944	33.1	14/04/2018 04:40	6001.5145
43204.2118	32.1	14/04/2018 05:05	6001.5319
43204.2569	32.8	14/04/2018 06:10	6001.577
43204.2847	31.9	14/04/2018 06:50	6001.6048
43204.3056	32	14/04/2018 07:20	6001.6257
43204.3542	31.1	14/04/2018 08:30	6001.6743
43204.3924	30.9	14/04/2018 09:25	6001.7125
43204.4271	30.1	14/04/2018 10:15	6001.7472
43204.4444	30.1	14/04/2018 10:40	6001.7645
43204.4653	28.8	14/04/2018 11:10	6001.7854
43204.4931	29.1	14/04/2018 11:50	6001.8132
43204.5139	28.2	14/04/2018 12:20	6001.834
43204.5382	28.1	14/04/2018 12:55	6001.8583
43204.5833	26.9	14/04/2018 14:00	6001.9034
43204.6215	26.9	14/04/2018 14:55	6001.9416
43204.6424	26.2	14/04/2018 15:25	6001.9625
43204.6632	26.5	14/04/2018 15:55	6001.9833
43204.6875	25.9	14/04/2018 16:30	6002.0076
43204.7118	25.9	14/04/2018 17:05	6002.0319
43204.7431	26.3	14/04/2018 17:50	6002.0632
43204.7604	25	14/04/2018 18:15	6002.0805
43204.7674	24.7	14/04/2018 18:25	6002.0875
43204.7847	24.7	14/04/2018 18:50	6002.1048
43204.8125	24	14/04/2018 19:30	6002.1326
43204.8611	24.3	14/04/2018 20:40	6002.1812
43204.8993	23.1	14/04/2018 21:35	6002.2194
43204.941	23.1	14/04/2018 22:35	6002.2611
43204.9653	22.2	14/04/2018 23:10	6002.2854
43204.9861	22.4	14/04/2018 23:40	6002.3062
43205.0069	21.8	15/04/2018 00:10	6002.327
43205.0556	21.6	15/04/2018 01:20	6002.3757
43205.0764	22	15/04/2018 01:50	6002.3965
43205.1111	20.8	15/04/2018 02:40	6002.4312
43205.1493	20.9	15/04/2018 03:35	6002.4694
43205.1736	20	15/04/2018 04:10	6002.4937
43205.2049	20.6	15/04/2018 04:55	6002.525
43205.2326	19.6	15/04/2018 05:35	6002.5527
43205.2569	19.8	15/04/2018 06:10	6002.577
43205.2917	18.7	15/04/2018 07:00	6002.6118
43205.3576	18.5	15/04/2018 08:35	6002.6777
43205.4236	17.4	15/04/2018 10:10	6002.7437
43205.4722	17.2	15/04/2018 11:20	6002.7923
43205.4931	16.7	15/04/2018 11:50	6002.8132
43205.5486	16.5	15/04/2018 13:10	6002.8687
43205.5799	16.2	15/04/2018 13:55	6002.9
43205.5972	15.7	15/04/2018 14:20	6002.9173
43205.6181	15.9	15/04/2018 14:50	6002.9382
43205.6389	15.3	15/04/2018 15:20	6002.959
43205.6806	15.3	15/04/2018 16:20	6003.0007
43205.7361	14.1	15/04/2018 17:40	6003.0562
43205.7569	14.3	15/04/2018 18:10	6003.077
43205.8021	13.9	15/04/2018 19:15	6003.1222
43205.8576	13	15/04/2018 20:35	6003.1777
43205.875	13.3	15/04/2018 21:00	6003.1951
43205.8958	12.6	15/04/2018 21:30	6003.2159
43205.9306	12.3	15/04/2018 22:20	6003.2507
43205.9514	12.6	15/04/2018 22:50	6003.2715
43205.9931	11.5	15/04/2018 23:50	6003.3132
43206.0208	11.2	16/04/2018 00:30	6003.3409
43206.0382	11.5	16/04/2018 00:55	6003.3583
43206.066	11	16/04/2018 01:35	6003.3861
43206.0938	11	16/04/2018 02:15	6003.4139
43206.1215	10.2	16/04/2018 02:55	6003.4416
43206.1528	10	16/04/2018 03:40	6003.4729
43206.1771	9.4	16/04/2018 04:15	6003.4972
43206.1979	9.6	16/04/2018 04:45	6003.518
43206.2153	9.1	16/04/2018 05:10	6003.5354
43206.2361	9.2	16/04/2018 05:40	6003.5562
43206.3264	7.7	16/04/2018 07:50	6003.6465
43206.4097	7.4	16/04/2018 09:50	6003.7298
43206.5	6	16/04/2018 12:00	6003.8201
43206.5208	6.1	16/04/2018 12:30	6003.8409
43206.5521	5.5	16/04/2018 13:15	6003.8722
43206.5694	5.7	16/04/2018 13:40	6003.8895
43206.5938	4.8	16/04/2018 14:15	6003.9139
43206.6354	5.2	16/04/2018 15:15	6003.9555
43206.7292	3.9	16/04/2018 17:30	6004.0493
43206.7701	3.9	16/04/2018 18:29	6004.0902
43207.075	1.2	17/04/2018 01:48	6004.3951
43207.1215	0.7	17/04/2018 02:55	6004.4416
43207.1701	-0.4	17/04/2018 04:05	6004.4902
43207.2813	-0.9	17/04/2018 06:45	6004.6014
43207.3264	-1.9	17/04/2018 07:50	6004.6465
43207.3472	-1.5	17/04/2018 08:20	6004.6673
43207.3924	-1.7	17/04/2018 09:25	6004.7125
43207.4097	-2.1	17/04/2018 09:50	6004.7298
43207.5035	-2.8	17/04/2018 12:05	6004.8236
43207.5208	-3.2	17/04/2018 12:30	6004.8409
43207.5451	-3	17/04/2018 13:05	6004.8652
43207.5694	-3.7	17/04/2018 13:40	6004.8895
43207.5972	-3.3	17/04/2018 14:20	6004.9173
43207.6319	-3.9	17/04/2018 15:10	6004.952
43207.7917	-4.7	17/04/2018 19:00	6005.1118
43207.8299	-5.3	17/04/2018 19:55	6005.15
43207.875	-5.6	17/04/2018 21:00	6005.1951
43207.9132	-5.5	17/04/2018 21:55	6005.2333
43207.941	-6	17/04/2018 22:35	6005.2611
43208.1389	-7.3	18/04/2018 03:20	6005.459
43208.2153	-8.1	18/04/2018 05:10	6005.5354
43208.3785	-8.8	18/04/2018 09:05	6005.6986
43208.4757	-9.8	18/04/2018 11:25	6005.7958
43208.559	-10	18/04/2018 13:25	6005.8791
43208.5868	-10.5	18/04/2018 14:05	6005.9069
43208.6528	-10.6	18/04/2018 15:40	6005.9729
43208.6875	-11.1	18/04/2018 16:30	6006.0076
43208.7153	-11	18/04/2018 17:10	6006.0354
43208.7847	-11.5	18/04/2018 18:50	6006.1048
43208.9028	-11.7	18/04/2018 21:40	6006.2229
43209.0486	-12.8	19/04/2018 01:10	6006.3687
43209.0694	-12.6	19/04/2018 01:40	6006.3895
43209.191	-13.7	19/04/2018 04:35	6006.5111
43209.2396	-13.6	19/04/2018 05:45	6006.5597
43209.3646	-14.5	19/04/2018 08:45	6006.6847
43209.4757	-14.8	19/04/2018 11:25	6006.7958
43209.684	-16.3	19/04/2018 16:25	6007.0041
43209.7986	-16.5	19/04/2018 19:10	6007.1187
43209.8368	-16.9	19/04/2018 20:05	6007.1569
43209.8889	-16.9	19/04/2018 21:20	6007.209
43210.4063	-19.4	20/04/2018 09:45	6007.7264
43210.4375	-19.2	20/04/2018 10:30	6007.7576
43210.8368	-21.4	20/04/2018 20:05	6008.1569
43210.941	-21.4	20/04/2018 22:35	6008.2611
43210.9896	-21.8	20/04/2018 23:45	6008.3097
43211.0486	-21.8	21/04/2018 01:10	6008.3687
43211.0833	-22.2	21/04/2018 02:00	6008.4034
43211.1076	-21.9	21/04/2018 02:35	6008.4277
43211.1667	-22.4	21/04/2018 04:00	6008.4868
43211.1875	-22.2	21/04/2018 04:30	6008.5076
43211.4201	-23.4	21/04/2018 10:05	6008.7402
43211.4479	-23.1	21/04/2018 10:45	6008.768
43211.6667	-24.5	21/04/2018 16:00	6008.9868
43211.9514	-25.1	21/04/2018 22:50	6009.2715
43212.3611	-26.5	22/04/2018 08:40	6009.6812
43212.4688	-26.5	22/04/2018 11:15	6009.7889
43212.6944	-27.5	22/04/2018 16:40	6010.0145
43212.7118	-28	22/04/2018 17:05	6010.0319
43212.7535	-27.8	22/04/2018 18:05	6010.0736
43213.3611	-29.5	23/04/2018 08:40	6010.6812
43213.441	-29.5	23/04/2018 10:35	6010.7611
43213.6285	-30.5	23/04/2018 15:05	6010.9486
43213.6736	-30.4	23/04/2018 16:10	6010.9937
43213.6875	-30.1	23/04/2018 16:30	6011.0076
43213.7188	-28.6	23/04/2018 17:15	6011.0389
43213.7361	-26.1	23/04/2018 17:40	6011.0562
43213.7465	-25.3	23/04/2018 17:55	6011.0666
43213.7708	-24.5	23/04/2018 18:30	6011.0909
43213.7951	-24.2	23/04/2018 19:05	6011.1152
43213.816	-23.4	23/04/2018 19:35	6011.1361
43213.8785	-25.8	23/04/2018 21:05	6011.1986
43213.9931	-26.1	23/04/2018 23:50	6011.3132
43214.059	-27.4	24/04/2018 01:25	6011.3791
43214.2014	-29	24/04/2018 04:50	6011.5215
43214.3299	-30	24/04/2018 07:55	6011.65
43214.8438	-32.2	24/04/2018 20:15	6012.1639
43215.3229	-33.3	25/04/2018 07:45	6012.643
43215.4514	-33.2	25/04/2018 10:50	6012.7715
43215.5938	-34	25/04/2018 14:15	6012.9139
43215.8819	-34.8	25/04/2018 21:10	6013.202
43216.434	-35.6	26/04/2018 10:25	6013.7541
43216.8368	-36.7	26/04/2018 20:05	6014.1569
43217.5069	-37.4	27/04/2018 12:10	6014.827
43217.8785	-38.4	27/04/2018 21:05	6015.1986
43218.4514	-38.9	28/04/2018 10:50	6015.7715
43218.8715	-39.8	28/04/2018 20:55	6016.1916
43219.4444	-40.4	29/04/2018 10:40	6016.7645
43219.5035	-40	29/04/2018 12:05	6016.8236
43219.5347	-37.6	29/04/2018 12:50	6016.8548
43219.5556	-36.4	29/04/2018 13:20	6016.8757
43219.6007	-31.5	29/04/2018 14:25	6016.9208
43219.625	-27.3	29/04/2018 15:00	6016.9451
43219.6424	-25	29/04/2018 15:25	6016.9625
43219.6493	-23.5	29/04/2018 15:35	6016.9694
43219.6667	-19.2	29/04/2018 16:00	6016.9868
43219.6736	-17	29/04/2018 16:10	6016.9937
43219.6806	-14.2	29/04/2018 16:20	6017.0007
43219.6875	-10.5	29/04/2018 16:30	6017.0076
43219.6944	-6.1	29/04/2018 16:40	6017.0145
43219.7014	-0.9	29/04/2018 16:50	6017.0215
43219.7083	5.2	29/04/2018 17:00	6017.0284
43219.7188	15	29/04/2018 17:15	6017.0389
43219.7257	20.8	29/04/2018 17:25	6017.0458
43219.7326	25.6	29/04/2018 17:35	6017.0527
43219.7396	29.3	29/04/2018 17:45	6017.0597
43219.7431	30.7	29/04/2018 17:50	6017.0632
43219.75	32.5	29/04/2018 18:00	6017.0701
43219.7569	33.5	29/04/2018 18:10	6017.077
43219.7674	33.9	29/04/2018 18:25	6017.0875
43219.7743	33.5	29/04/2018 18:35	6017.0944
43219.7951	31.1	29/04/2018 19:05	6017.1152
43219.8264	26.1	29/04/2018 19:50	6017.1465
43219.8576	22.2	29/04/2018 20:35	6017.1777
43219.9028	14.8	29/04/2018 21:40	6017.2229
43219.9236	11.8	29/04/2018 22:10	6017.2437
43219.934	10.6	29/04/2018 22:25	6017.2541
43219.9965	4.8	29/04/2018 23:55	6017.3166
43220.0486	1	30/04/2018 01:10	6017.3687
43220.1042	-2.3	30/04/2018 02:30	6017.4243
43220.1389	-3.9	30/04/2018 03:20	6017.459
43220.2049	-6	30/04/2018 04:55	6017.525
43220.2917	-8.7	30/04/2018 07:00	6017.6118
43220.4722	-12	30/04/2018 11:20	6017.7923
43220.7153	-13.7	30/04/2018 17:10	6018.0354
43220.7917	-13.2	30/04/2018 19:00	6018.1118
43220.9097	-14.5	30/04/2018 21:50	6018.2298
43220.9993	-14.1	30/04/2018 23:59	6018.3194
43221.0174	-14	01/05/2018 00:25	6018.3375
43221.1806	-15.1	01/05/2018 04:20	6018.5007
43221.3854	-13.8	01/05/2018 09:15	6018.7055
43221.6319	-15.7	01/05/2018 15:10	6018.952
43222.7118	-19.9	02/05/2018 17:05	6020.0319
43223.309	-21.2	03/05/2018 07:25	6020.6291
43223.5833	-22.9	03/05/2018 14:00	6020.9034
43224.3646	-24.6	04/05/2018 08:45	6021.6847
43224.6944	-26.1	04/05/2018 16:40	6022.0145
43225.2465	-27.1	05/05/2018 05:55	6022.5666
43225.6389	-29.1	05/05/2018 15:20	6022.959
43225.8264	-29	05/05/2018 19:50	6023.1465
43225.9861	-25.6	05/05/2018 23:40	6023.3062
43226.2014	-28.4	06/05/2018 04:50	6023.5215
43226.625	-31	06/05/2018 15:00	6023.9451
43226.6597	-30.1	06/05/2018 15:50	6023.9798
43226.6771	-27.6	06/05/2018 16:15	6023.9972
43226.6875	-27.1	06/05/2018 16:30	6024.0076
43226.7118	-28.3	06/05/2018 17:05	6024.0319
43226.934	-29.9	06/05/2018 22:25	6024.2541
43227.3611	-30.6	07/05/2018 08:40	6024.6812
43227.4549	-31.5	07/05/2018 10:55	6024.775
43227.5069	-31.3	07/05/2018 12:10	6024.827
43227.5313	-29.4	07/05/2018 12:45	6024.8514
43227.559	-29	07/05/2018 13:25	6024.8791
43227.6285	-23.6	07/05/2018 15:05	6024.9486
43227.6979	-26.6	07/05/2018 16:45	6025.018
43227.7917	-28.2	07/05/2018 19:00	6025.1118
43228.1736	-30.3	08/05/2018 04:10	6025.4937
43228.2639	-29.5	08/05/2018 06:20	6025.584
43228.4306	-30.8	08/05/2018 10:20	6025.7507
43228.4514	-29	08/05/2018 10:50	6025.7715
43228.5139	-30.3	08/05/2018 12:20	6025.834
43228.559	-29.4	08/05/2018 13:25	6025.8791
43228.691	-30.7	08/05/2018 16:35	6026.0111
43229.3542	-32	09/05/2018 08:30	6026.6743
43229.7431	-33.8	09/05/2018 17:50	6027.0632
43230.3194	-34.2	10/05/2018 07:40	6027.6395
43230.8021	-35.8	10/05/2018 19:15	6028.1222
43231.3021	-35.8	11/05/2018 07:15	6028.6222
43231.7326	-37.5	11/05/2018 17:35	6029.0527
43232.3542	-37.4	12/05/2018 08:30	6029.6743
43232.7708	-38.5	12/05/2018 18:30	6030.0909
43232.9271	-38.3	12/05/2018 22:15	6030.2472
43233.0833	-34.7	13/05/2018 02:00	6030.4034
43233.2083	-27.1	13/05/2018 05:00	6030.5284
43233.2604	-22.5	13/05/2018 06:15	6030.5805
43233.3611	-16.2	13/05/2018 08:40	6030.6812
43233.4583	-14.5	13/05/2018 11:00	6030.7784
43233.6701	-4.7	13/05/2018 16:05	6030.9902
43233.7292	-3.9	13/05/2018 17:30	6031.0493
43233.7986	-5.2	13/05/2018 19:10	6031.1187
43233.9132	-9.2	13/05/2018 21:55	6031.2333
43234.0521	-12.6	14/05/2018 01:15	6031.3722
43234.2951	-15.8	14/05/2018 07:05	6031.6152
43235.5347	-20.7	15/05/2018 12:50	6032.8548
43235.9653	-19.8	15/05/2018 23:10	6033.2854
43236.5938	-22.9	16/05/2018 14:15	6033.9139
43237.1944	-23	17/05/2018 04:40	6034.5145
43237.8021	-25.5	17/05/2018 19:15	6035.1222
43238.2778	-25.8	18/05/2018 06:40	6035.5979
43238.7396	-28.1	18/05/2018 17:45	6036.0597
43239.3681	-28.8	19/05/2018 08:50	6036.6882
43239.6563	-30.5	19/05/2018 15:45	6036.9764
43239.7153	-29.8	19/05/2018 17:10	6037.0354
43239.7396	-27.6	19/05/2018 17:45	6037.0597
43239.7743	-27.6	19/05/2018 18:35	6037.0944
43239.7882	-26.7	19/05/2018 18:55	6037.1083
43239.809	-23.6	19/05/2018 19:25	6037.1291
43239.8333	-13.8	19/05/2018 20:00	6037.1534
43239.8438	-11.4	19/05/2018 20:15	6037.1639
43239.8542	-10.4	19/05/2018 20:30	6037.1743
43239.8993	-9.5	19/05/2018 21:35	6037.2194
43239.9375	-10.4	19/05/2018 22:30	6037.2576
43240.066	-16.4	20/05/2018 01:35	6037.3861
43240.1771	-19.6	20/05/2018 04:15	6037.4972
43240.559	-25.1	20/05/2018 13:25	6037.8791
43240.6007	-24.3	20/05/2018 14:25	6037.9208
43240.6563	-25.4	20/05/2018 15:45	6037.9764
43241.3333	-27.1	21/05/2018 08:00	6038.6534
43241.7951	-29.5	21/05/2018 19:05	6039.1152
43242.2118	-29.6	22/05/2018 05:05	6039.5319
43242.6944	-31.1	22/05/2018 16:40	6040.0145
43242.8576	-29.6	22/05/2018 20:35	6040.1777
43243.4479	-32.3	23/05/2018 10:45	6040.768
43243.4653	-31.9	23/05/2018 11:10	6040.7854
43243.4861	-29.8	23/05/2018 11:40	6040.8062
43243.4965	-30	23/05/2018 11:55	6040.8166
43243.5451	-27.2	23/05/2018 13:05	6040.8652
43243.5799	-26.9	23/05/2018 13:55	6040.9
43243.6667	-29.8	23/05/2018 16:00	6040.9868
43243.7569	-31.1	23/05/2018 18:10	6041.077
43243.9514	-32.2	23/05/2018 22:50	6041.2715
43244.3403	-32.9	24/05/2018 08:10	6041.6604
43244.6944	-35.1	24/05/2018 16:40	6042.0145
43245.3507	-35.4	25/05/2018 08:25	6042.6708
43245.7674	-37.7	25/05/2018 18:25	6043.0875
43246.3715	-37.7	26/05/2018 08:55	6043.6916
43246.8229	-39.9	26/05/2018 19:45	6044.143
43247.3507	-39.7	27/05/2018 08:25	6044.6708
43247.6563	-41.2	27/05/2018 15:45	6044.9764
43247.7535	-40.4	27/05/2018 18:05	6045.0736
43248.0556	-41.1	28/05/2018 01:20	6045.3757
43248.5035	-40.8	28/05/2018 12:05	6045.8236
43248.5417	-40	28/05/2018 13:00	6045.8618
43248.5938	-37.4	28/05/2018 14:15	6045.9139
43248.6111	-35.8	28/05/2018 14:40	6045.9312
43248.6493	-34.3	28/05/2018 15:35	6045.9694
43248.6597	-33	28/05/2018 15:50	6045.9798
43248.6806	-27.6	28/05/2018 16:20	6046.0007
43248.6979	-28.4	28/05/2018 16:45	6046.018
43248.7153	-26.8	28/05/2018 17:10	6046.0354
43248.7917	-29.5	28/05/2018 19:00	6046.1118
43248.875	-27.8	28/05/2018 21:00	6046.1951
43249.0764	-31.3	29/05/2018 01:50	6046.3965
43249.1285	-31.3	29/05/2018 03:05	6046.4486
43249.1806	-29.9	29/05/2018 04:20	6046.5007
43249.2569	-25.1	29/05/2018 06:10	6046.577
43249.4167	-25.1	29/05/2018 10:00	6046.7368
43249.5104	-24.1	29/05/2018 12:15	6046.8305
43249.5938	-24.6	29/05/2018 14:15	6046.9139
43249.7257	-21.9	29/05/2018 17:25	6047.0458
43249.9861	-26.4	29/05/2018 23:40	6047.3062
43250.3542	-28.6	30/05/2018 08:30	6047.6743
43250.5069	-26.5	30/05/2018 12:10	6047.827
43250.6354	-23.4	30/05/2018 15:15	6047.9555
43251.0521	-24.9	31/05/2018 01:15	6048.3722
43251.1319	-22.9	31/05/2018 03:10	6048.452
43251.1694	-22.9	31/05/2018 04:04	6048.4895
43251.2083	-21	31/05/2018 05:00	6048.5284
43251.684	-24.3	31/05/2018 16:25	6049.0041
43252.0007	-25.3	01/06/2018 00:01	6049.3208
43252.6979	-27.5	01/06/2018 16:45	6050.018
43252.7257	-26.8	01/06/2018 17:25	6050.0458
43252.7465	-24.1	01/06/2018 17:55	6050.0666
43252.7604	-23.8	01/06/2018 18:15	6050.0805
43252.7882	-24.7	01/06/2018 18:55	6050.1083
43252.9757	-26.7	01/06/2018 23:25	6050.2958
43253.4271	-28	02/06/2018 10:15	6050.7472
43253.7361	-29.8	02/06/2018 17:40	6051.0562
43253.8819	-29.9	02/06/2018 21:10	6051.202
43253.9549	-29.2	02/06/2018 22:55	6051.275
43254.2361	-30.3	03/06/2018 05:40	6051.5562
43254.3646	-30.4	03/06/2018 08:45	6051.6847
43254.4028	-29.8	03/06/2018 09:40	6051.7229
43254.7778	-31.7	03/06/2018 18:40	6052.0979
43255.5451	-32.2	04/06/2018 13:05	6052.8652
43255.8472	-33.5	04/06/2018 20:20	6053.1673
43255.8924	-33.5	04/06/2018 21:25	6053.2125
43255.9583	-31.9	04/06/2018 23:00	6053.2784
43256.1285	-33.4	05/06/2018 03:05	6053.4486
43256.6632	-34.9	05/06/2018 15:55	6053.9833
43256.7326	-33.8	05/06/2018 17:35	6054.0527
43256.8229	-34.9	05/06/2018 19:45	6054.143
43256.9896	-33.9	05/06/2018 23:45	6054.3097
43257.0868	-34.7	06/06/2018 02:05	6054.4069
43257.1285	-33.5	06/06/2018 03:05	6054.4486
43257.2049	-33.8	06/06/2018 04:55	6054.525
43257.2257	-32.6	06/06/2018 05:25	6054.5458
43257.2431	-29.4	06/06/2018 05:50	6054.5632
43257.2535	-23.9	06/06/2018 06:05	6054.5736
43257.2604	-21.2	06/06/2018 06:15	6054.5805
43257.2813	-16.9	06/06/2018 06:45	6054.6014
43257.3021	-8.8	06/06/2018 07:15	6054.6222
43257.3333	-0.6	06/06/2018 08:00	6054.6534
43257.3438	3	06/06/2018 08:15	6054.6639
43257.3646	5.2	06/06/2018 08:45	6054.6847
43257.3819	4.8	06/06/2018 09:10	6054.702
43257.3924	3.1	06/06/2018 09:25	6054.7125
43257.4097	2.3	06/06/2018 09:50	6054.7298
43257.4236	0.4	06/06/2018 10:10	6054.7437
43257.4792	-4.2	06/06/2018 11:30	6054.7993
43257.5104	-4.5	06/06/2018 12:15	6054.8305
43257.559	-8	06/06/2018 13:25	6054.8791
43257.7118	-13.9	06/06/2018 17:05	6055.0319
43257.8194	-16.4	06/06/2018 19:40	6055.1395
43257.8368	-15.1	06/06/2018 20:05	6055.1569
43257.8646	-16.4	06/06/2018 20:45	6055.1847
43258.0174	-18.7	07/06/2018 00:25	6055.3375
43258.1875	-20.1	07/06/2018 04:30	6055.5076
43258.6944	-23.1	07/06/2018 16:40	6056.0145
43259.3507	-24.3	08/06/2018 08:25	6056.6708
43259.5521	-25.6	08/06/2018 13:15	6056.8722
43259.6354	-24.1	08/06/2018 15:15	6056.9555
43259.7743	-24.7	08/06/2018 18:35	6057.0944
43259.875	-23.8	08/06/2018 21:00	6057.1951
43260.0278	-25.3	09/06/2018 00:40	6057.3479
43260.4514	-26.1	09/06/2018 10:50	6057.7715
43260.7465	-28.2	09/06/2018 17:55	6058.0666
43261.3646	-28.6	10/06/2018 08:45	6058.6847
43261.8542	-30.9	10/06/2018 20:30	6059.1743
43262.1493	-31	11/06/2018 03:35	6059.4694
43262.3438	-29.6	11/06/2018 08:15	6059.6639
43262.5451	-30.1	11/06/2018 13:05	6059.8652
43262.5799	-27.4	11/06/2018 13:55	6059.9
43262.6354	-27.3	11/06/2018 15:15	6059.9555
43262.6944	-25.1	11/06/2018 16:40	6060.0145
43262.75	-18.1	11/06/2018 18:00	6060.0701
43262.7639	-15	11/06/2018 18:20	6060.084
43262.7917	-6.3	11/06/2018 19:00	6060.1118
43262.8056	-4.5	11/06/2018 19:20	6060.1257
43262.8194	-4	11/06/2018 19:40	6060.1395
43262.8958	-10.6	11/06/2018 21:30	6060.2159
43262.9444	-13.8	11/06/2018 22:40	6060.2645
43263.0694	-18.6	12/06/2018 01:40	6060.3895
43263.2465	-21.6	12/06/2018 05:55	6060.5666
43263.4688	-23.5	12/06/2018 11:15	6060.7889
43263.5243	-23	12/06/2018 12:35	6060.8444
43263.6076	-24.4	12/06/2018 14:35	6060.9277
43263.6181	-24.1	12/06/2018 14:50	6060.9382
43263.6389	-20.4	12/06/2018 15:20	6060.959
43263.6771	-18.7	12/06/2018 16:15	6060.9972
43263.7708	-12.1	12/06/2018 18:30	6061.0909
43263.7917	-11.3	12/06/2018 19:00	6061.1118
43263.8646	-11	12/06/2018 20:45	6061.1847
43264.1563	-15.7	13/06/2018 03:45	6061.4764
43264.3472	-16.6	13/06/2018 08:20	6061.6673
43264.3681	-17.5	13/06/2018 08:50	6061.6882
43264.5729	-18.9	13/06/2018 13:45	6061.893
43265.2847	-20.8	14/06/2018 06:50	6062.6048
43265.7153	-23.4	14/06/2018 17:10	6063.0354
43266.3993	-24.2	15/06/2018 09:35	6063.7194
43266.7049	-26.3	15/06/2018 16:55	6064.025
43267.2049	-26.7	16/06/2018 04:55	6064.525
43267.2535	-27.5	16/06/2018 06:05	6064.5736
43267.2639	-26.9	16/06/2018 06:20	6064.584
43267.3576	-27	16/06/2018 08:35	6064.6777
43267.7604	-29.4	16/06/2018 18:15	6065.0805
43268.3229	-30.1	17/06/2018 07:45	6065.643
43268.6736	-32	17/06/2018 16:10	6065.9937
43269.3924	-33.2	18/06/2018 09:25	6066.7125
43269.5035	-34.3	18/06/2018 12:05	6066.8236
43269.9201	-35.6	18/06/2018 22:05	6067.2402
43270.3993	-35.8	19/06/2018 09:35	6067.7194
43270.7708	-37.8	19/06/2018 18:30	6068.0909
43271.4583	-38.3	20/06/2018 11:00	6068.7784
43271.8681	-40.4	20/06/2018 20:50	6069.1882
43271.8785	-41	20/06/2018 21:05	6069.1986
43271.9931	-40.2	20/06/2018 23:50	6069.3132
43272.4236	-40.3	21/06/2018 10:10	6069.7437
43272.8056	-42.4	21/06/2018 19:20	6070.1257
43273.4063	-42.4	22/06/2018 09:45	6070.7264
43273.8229	-44.3	22/06/2018 19:45	6071.143
43274.4201	-44.4	23/06/2018 10:05	6071.7402
43274.9063	-45.9	23/06/2018 21:45	6072.2264
43275.434	-45.8	24/06/2018 10:25	6072.7541
43275.9549	-47.4	24/06/2018 22:55	6073.275
43276.5174	-47.2	25/06/2018 12:25	6073.8375
43276.8889	-48.7	25/06/2018 21:20	6074.209
43277.5139	-48.4	26/06/2018 12:20	6074.834
43277.7951	-49.7	26/06/2018 19:05	6075.1152
43278.4965	-49.7	27/06/2018 11:55	6075.8166
43278.6701	-51	27/06/2018 16:05	6075.9902
43279.4826	-50.9	28/06/2018 11:35	6076.8027
43279.9583	-52.4	28/06/2018 23:00	6077.2784
43280.5069	-51.8	29/06/2018 12:10	6077.827
43281.0174	-53.7	30/06/2018 00:25	6078.3375
43281.0764	-52.9	30/06/2018 01:50	6078.3965
43281.2049	-52.8	30/06/2018 04:55	6078.525
43281.4097	-52.6	30/06/2018 09:50	6078.7298
43281.7743	-54.6	30/06/2018 18:35	6079.0944
43281.9993	-54.2	30/06/2018 23:59	6079.3194
43282.3611	-53.5	01/07/2018 08:40	6079.6812
43282.5694	-54.4	01/07/2018 13:40	6079.8895
43282.8125	-55.6	01/07/2018 19:30	6080.1326
43283.316	-54.4	02/07/2018 07:35	6080.6361
43283.816	-56	02/07/2018 19:35	6081.1361
43284.3333	-55	03/07/2018 08:00	6081.6534
43284.5729	-55.8	03/07/2018 13:45	6081.893
43284.8785	-53	03/07/2018 21:05	6082.1986
43284.8958	-51.9	03/07/2018 21:30	6082.2159
43284.9271	-47.1	03/07/2018 22:15	6082.2472
43284.9583	-45.9	03/07/2018 23:00	6082.2784
43285.0972	-48.9	04/07/2018 02:20	6082.4173
43285.4375	-52.5	04/07/2018 10:30	6082.7576
43285.75	-54.6	04/07/2018 18:00	6083.0701
43286.3438	-54.8	05/07/2018 08:15	6083.6639
43286.6625	-55.7	05/07/2018 15:54	6083.9826
43287.3424	-55.5	06/07/2018 08:13	6084.6625
43287.4361	-56.1	06/07/2018 10:28	6084.7562
43287.5625	-56.4	06/07/2018 13:30	6084.8826
43287.7222	-56.5	06/07/2018 17:20	6085.0423
43287.8486	-55.6	06/07/2018 20:22	6085.1687
43287.9542	-55.7	06/07/2018 22:54	6085.2743
43288.0382	-56.2	07/07/2018 00:55	6085.3583
43288.3507	-56	07/07/2018 08:25	6085.6708
43288.4958	-56.7	07/07/2018 11:54	6085.8159
43288.5521	-56.3	07/07/2018 13:15	6085.8722
43288.8021	-57.1	07/07/2018 19:15	6086.1222
