"Time [yyyy-MM-dd hh:mm:ss]","Q_maxpost [m3/s]","Q_param_low [[m3/s]","Q_param_high [m3/s]","Q_total_low [m3/s]","Q_total_high [m3/s]"
1929-11-29 07:00:00,55262.6,53967.1,56423.7,53703.9,56577.0
1929-11-30 07:00:00,55431.2,54008.9,56588.5,53959.3,56843.5
1929-12-01 07:00:00,55515.5,54152.8,56832.8,54016.7,57109.0
1929-12-02 07:00:00,55768.8,54468.6,57164.8,54263.5,57322.4
1929-12-03 07:00:00,55853.3,54558.6,57152.8,54306.3,57378.9
1929-12-04 07:00:00,56107.2,54826.9,57365.4,54459.4,57662.8
1929-12-05 07:00:00,56371.0,54969.7,57848.1,54657.9,57953.6
1929-12-06 07:00:00,56551.4,55212.2,57986.2,55109.6,58194.2
1929-12-07 07:00:00,56642.6,55326.9,58180.2,55173.8,58358.8
1929-12-08 07:00:00,56826.6,55514.5,58314.3,55195.0,58444.2
1929-12-09 07:00:00,57012.6,55615.8,58419.0,55473.1,58660.4
1929-12-10 07:00:00,57200.4,55984.8,58621.8,55713.6,58962.8
1929-12-11 07:00:00,57389.9,56216.1,58851.9,55926.6,59165.1
1929-12-12 07:00:00,57581.0,56284.6,59276.4,55902.1,59626.6
1929-12-13 07:00:00,57773.5,56441.5,59282.6,56281.1,59338.0
1929-12-14 07:00:00,57967.4,56565.1,59596.3,56434.3,59800.8
1929-12-15 07:00:00,58162.6,56834.3,59943.6,56684.0,60253.3
1929-12-16 07:00:00,58359.2,56980.3,59853.7,56641.8,60042.1
1929-12-17 07:00:00,58457.9,57048.0,59954.0,56903.8,60128.1
1929-12-18 07:00:00,58556.9,57117.0,60309.4,56867.9,60586.3
1929-12-19 07:00:00,58656.2,57153.1,60476.2,57047.3,60645.3
1929-12-20 07:00:00,58755.8,57236.8,60524.6,57156.4,60526.0
1929-12-21 07:00:00,58556.9,57133.9,60262.0,57026.0,60450.9
1929-12-22 07:00:00,58457.9,56992.5,60074.7,56923.9,60310.8
1929-12-23 07:00:00,58359.2,56947.1,59965.8,56514.2,60294.5
1929-12-24 07:00:00,58064.9,56688.7,59806.7,56591.2,59977.9
1929-12-25 07:00:00,57485.3,56021.1,59094.7,55872.6,59400.4
1929-12-26 07:00:00,56734.3,55346.9,58006.6,55229.9,58404.2
1929-12-27 07:00:00,56460.9,55076.5,57760.2,54908.8,57836.0
1929-12-28 07:00:00,55937.9,54627.6,57060.3,54383.0,57371.4
1929-12-29 07:00:00,54590.1,53158.1,55848.4,53072.1,56086.8
1929-12-30 07:00:00,54255.0,52890.9,55281.8,52611.8,55571.6
1929-12-31 07:00:00,53920.5,52376.0,55072.8,52096.5,55158.3
1930-01-01 07:00:00,54506.3,53156.1,55605.5,52877.3,55990.0
1930-01-02 07:00:00,53503.4,52115.0,54479.8,51645.9,54751.5
1930-01-03 07:00:00,53420.1,51975.8,54434.8,51781.7,54655.5
1930-01-04 07:00:00,52176.1,50873.7,53032.5,50626.4,53426.2
1930-01-05 07:00:00,51846.0,50436.2,52919.3,50276.9,52956.5
1930-01-06 07:00:00,51516.7,50087.4,52552.4,49742.3,52779.9
1930-01-07 07:00:00,51434.4,50010.7,52422.8,49658.0,52595.4
1930-01-08 07:00:00,51106.0,49621.5,51981.6,49350.5,52157.3
1930-01-09 07:00:00,50696.5,49241.1,51604.0,49174.3,51875.6
1930-01-10 07:00:00,50533.0,49199.6,51568.8,48943.6,51803.5
1930-01-11 07:00:00,50206.5,48838.1,51086.2,48751.9,51356.3
1930-01-12 07:00:00,49799.4,48516.9,50718.8,48322.3,51050.4
1930-01-13 07:00:00,50043.5,48696.1,50986.4,48413.8,51218.4
1930-01-14 07:00:00,48988.7,47754.5,49865.8,47396.9,50161.5
1930-01-15 07:00:00,48504.4,47252.9,49347.1,46934.6,49558.2
1930-01-16 07:00:00,48102.1,46912.9,49033.9,46562.8,49210.1
1930-01-17 07:00:00,47620.9,46398.8,48527.9,46191.2,48722.7
1930-01-18 07:00:00,47300.9,46099.5,48078.0,45822.8,48317.9
1930-01-19 07:00:00,46981.8,45693.5,47763.2,45466.5,47984.2
1930-01-20 07:00:00,46583.8,45202.3,47423.9,44882.4,47639.6
1930-01-21 07:00:00,46266.3,45117.3,47109.5,44757.0,47421.7
1930-01-22 07:00:00,45633.5,44500.1,46643.0,44232.9,46753.9
1930-01-23 07:00:00,45239.5,44051.4,45962.7,43861.3,46181.1
1930-01-24 07:00:00,44689.8,43480.4,45378.8,43226.1,45574.3
1930-01-25 07:00:00,43597.4,42507.7,44455.1,42199.9,44719.9
1930-01-26 07:00:00,43209.5,42115.8,43982.6,41849.4,44243.9
1930-01-27 07:00:00,42822.8,41803.1,43573.8,41474.6,43865.1
1930-01-28 07:00:00,42437.2,41430.6,43182.0,41229.5,43513.1
1930-01-29 07:00:00,42052.9,40917.1,42825.4,40686.2,43118.9
1930-01-30 07:00:00,41669.7,40603.7,42454.4,40321.1,42644.5
1930-01-31 07:00:00,41287.7,40338.3,41960.5,40143.6,42379.1
1930-02-01 07:00:00,40755.0,39840.3,41495.0,39515.8,41717.8
1930-02-02 07:00:00,40451.6,39450.1,41156.5,39126.4,41456.8
1930-02-03 07:00:00,40224.6,39159.7,40920.8,38834.6,41217.8
1930-02-04 07:00:00,39998.1,38983.5,40727.9,38790.1,40932.4
1930-02-05 07:00:00,39771.9,38770.0,40426.6,38538.1,40687.7
1930-02-06 07:00:00,39771.9,38673.4,40441.1,38375.5,40675.3
1930-02-07 07:00:00,39696.6,38709.9,40408.2,38493.7,40625.7
1930-02-08 07:00:00,39621.4,38549.2,40331.5,38446.5,40590.9
1930-02-09 07:00:00,39546.2,38535.6,40251.3,38366.1,40521.5
1930-02-10 07:00:00,39546.2,38488.5,40360.4,38304.6,40440.4
1930-02-11 07:00:00,39471.1,38564.8,40183.4,38240.8,40544.6
1930-02-12 07:00:00,39471.1,38443.9,40215.0,38188.2,40613.1
1930-02-13 07:00:00,39471.1,38489.2,40184.2,38336.0,40421.3
1930-02-14 07:00:00,39021.3,38128.0,39698.2,37813.6,40027.7
1930-02-15 07:00:00,38722.4,37839.5,39388.2,37429.9,39578.6
1930-02-16 07:00:00,38127.0,37095.9,38855.6,36888.9,38964.4
1930-02-17 07:00:00,37978.6,37109.2,38777.0,36894.4,38953.5
1930-02-18 07:00:00,37608.5,36636.8,38247.7,36362.3,38457.2
1930-02-19 07:00:00,37239.7,36270.9,37860.0,36015.1,38270.2
1930-02-20 07:00:00,36872.2,35999.1,37506.4,35733.1,37783.4
1930-02-21 07:00:00,36579.0,35555.4,37163.3,35315.6,37461.8
1930-02-22 07:00:00,36359.6,35418.4,37058.0,35138.2,37344.0
1930-02-23 07:00:00,36213.7,35302.5,37007.3,35036.3,37189.5
1930-02-24 07:00:00,36067.9,35046.8,36779.8,34892.5,36896.5
1930-02-25 07:00:00,35922.3,34978.9,36695.4,34660.8,36931.6
1930-02-26 07:00:00,35776.9,34741.3,36459.0,34472.8,36713.6
1930-02-27 07:00:00,35631.7,34725.6,36336.8,34533.3,36514.5
1930-02-28 07:00:00,35559.2,34508.8,36244.2,34360.8,36522.0
1930-03-01 07:00:00,35414.3,34441.0,36181.0,34186.6,36382.7
1930-03-02 07:00:00,35269.7,34376.2,36004.9,34210.6,36288.4
1930-03-03 07:00:00,35125.2,34260.7,35884.6,33998.6,36107.9
1930-03-04 07:00:00,34980.9,33992.1,35587.7,33823.4,35978.2
1930-03-05 07:00:00,34836.8,33933.0,35574.1,33644.7,35744.5
1930-03-06 07:00:00,34764.9,33868.0,35487.2,33517.8,35694.3
1930-03-07 07:00:00,34764.9,33875.4,35643.5,33644.3,35805.0
1930-03-08 07:00:00,34693.0,33817.9,35381.4,33610.8,35586.7
1930-03-09 07:00:00,34693.0,33694.7,35417.9,33399.8,35579.9
1930-03-10 07:00:00,34621.1,33783.5,35256.3,33582.1,35502.4
1930-03-11 07:00:00,34621.1,33699.7,35294.0,33621.3,35502.6
1930-03-12 07:00:00,34549.3,33689.9,35210.8,33413.1,35394.5
1930-03-13 07:00:00,34477.5,33538.1,35087.3,33302.1,35349.1
1930-03-14 07:00:00,34477.5,33693.2,35081.1,33457.9,35352.2
1930-03-15 07:00:00,34405.8,33432.5,35152.1,33242.1,35329.1
1930-03-16 07:00:00,34405.8,33469.0,35181.9,33313.9,35360.4
1930-03-17 07:00:00,34334.2,33373.2,35153.5,33154.4,35341.9
1930-03-18 07:00:00,34262.6,33301.6,34972.0,33006.7,35164.9
1930-03-19 07:00:00,34191.0,33261.4,34891.0,33009.2,35054.3
1930-03-20 07:00:00,34119.5,33311.0,34846.7,33024.8,35006.4
1930-03-21 07:00:00,34048.1,33254.2,34825.2,33104.8,35033.4
1930-03-22 07:00:00,33976.7,33148.6,34757.0,33010.4,34917.8
1930-03-23 07:00:00,33976.7,33098.6,34736.6,32899.7,34906.5
1930-03-24 07:00:00,34119.5,33120.4,34805.3,32886.3,35054.2
1930-03-25 07:00:00,34405.8,33446.3,35233.6,33274.2,35347.4
1930-03-26 07:00:00,34693.0,33845.1,35414.4,33549.3,35699.2
1930-03-27 07:00:00,34836.8,33906.6,35531.1,33769.3,35754.6
1930-03-28 07:00:00,35053.0,34139.0,35803.0,33825.7,35977.9
1930-03-29 07:00:00,35342.0,34411.4,35984.5,34218.2,36302.9
1930-03-30 07:00:00,35631.7,34763.2,36286.1,34472.1,36575.3
1930-03-31 07:00:00,35922.3,35038.1,36668.9,34731.3,36867.8
1930-04-01 07:00:00,36213.7,35180.3,36902.5,34972.9,37139.2
1930-04-02 07:00:00,36359.6,35470.1,37000.1,35077.8,37207.1
1930-04-03 07:00:00,36505.8,35537.1,37174.8,35358.9,37439.3
1930-04-04 07:00:00,36579.0,35541.7,37293.7,35309.7,37620.3
1930-04-05 07:00:00,36579.0,35685.4,37260.5,35494.1,37484.9
1930-04-06 07:00:00,37019.0,36160.4,37761.4,35942.4,38017.3
1930-04-07 07:00:00,37460.9,36616.2,38191.7,36441.3,38509.6
1930-04-08 07:00:00,37978.6,37131.2,38849.4,36964.0,39077.8
1930-04-09 07:00:00,38722.4,37874.6,39408.7,37599.2,39605.4
1930-04-10 07:00:00,39396.0,38311.4,40145.5,38071.5,40336.6
1930-04-11 07:00:00,39771.9,38713.7,40475.5,38453.0,40642.8
1930-04-12 07:00:00,40149.1,39232.2,40895.1,38954.7,41172.9
1930-04-13 07:00:00,40527.4,39475.9,41195.4,39135.6,41387.5
1930-04-14 07:00:00,40907.0,39936.9,41635.5,39571.8,41956.2
1930-04-15 07:00:00,41440.4,40462.9,42180.5,40254.5,42464.0
1930-04-16 07:00:00,41746.2,40731.9,42516.3,40526.6,42864.3
1930-04-17 07:00:00,42052.9,41079.4,42797.8,40802.8,43036.0
1930-04-18 07:00:00,42360.3,41381.1,43145.9,41185.7,43627.4
1930-04-19 07:00:00,42668.4,41544.8,43503.8,41384.9,43671.9
1930-04-20 07:00:00,42977.3,41830.4,43822.7,41626.8,43927.7
1930-04-21 07:00:00,43209.5,42000.6,43903.3,41744.3,44073.3
1930-04-22 07:00:00,43519.7,42373.3,44253.6,42207.2,44476.7
1930-04-23 07:00:00,43908.6,42854.7,44637.0,42435.5,44888.8
1930-04-24 07:00:00,44298.6,43234.1,45096.4,43013.7,45266.3
1930-04-25 07:00:00,44768.2,43622.0,45597.8,43237.8,45764.6
1930-04-26 07:00:00,45082.2,43827.8,45751.8,43599.5,45938.8
1930-04-27 07:00:00,45475.7,44361.8,46345.1,44143.6,46553.6
1930-04-28 07:00:00,45870.4,44669.8,46487.1,44284.8,46879.0
1930-04-29 07:00:00,46266.3,45165.0,47118.5,44936.0,47427.5
1930-04-30 07:00:00,46663.3,45503.7,47453.5,45430.9,47849.0
1930-05-01 07:00:00,46504.4,45411.0,47260.4,45156.6,47487.3
1930-05-02 07:00:00,46663.3,45516.7,47497.2,45206.6,47663.0
1930-05-03 07:00:00,46822.4,45597.5,47640.2,45312.8,47843.4
1930-05-04 07:00:00,47061.5,45818.1,47890.6,45430.9,48048.7
1930-05-05 07:00:00,46822.4,45665.8,47586.4,45233.9,47850.6
1930-05-06 07:00:00,46663.3,45483.7,47408.3,45287.6,47637.9
1930-05-07 07:00:00,46504.4,45383.2,47299.6,45209.3,47611.3
1930-05-08 07:00:00,46345.6,45220.8,47123.8,44923.5,47380.4
1930-05-09 07:00:00,46266.3,45027.3,47076.3,44867.8,47291.2
1930-05-10 07:00:00,46187.0,45070.8,47006.1,44692.2,47320.2
1930-05-11 07:00:00,46107.8,44956.1,46882.5,44667.3,47161.2
1930-05-12 07:00:00,45870.4,44614.6,46662.6,44419.4,46955.5
1930-05-13 07:00:00,45239.5,44118.7,46055.1,43851.8,46332.7
1930-05-14 07:00:00,44925.1,43891.3,45627.8,43630.4,45821.2
1930-05-15 07:00:00,44925.1,43854.4,45621.9,43553.9,45937.5
1930-05-16 07:00:00,44846.6,43729.7,45549.4,43350.6,45929.0
1930-05-17 07:00:00,44846.6,43677.6,45572.6,43436.9,45711.4
1930-05-18 07:00:00,44689.8,43554.4,45468.9,43381.0,45714.1
1930-05-19 07:00:00,44611.5,43404.8,45510.1,43284.9,45669.0
1930-05-20 07:00:00,44298.6,43321.2,44963.5,42949.7,45187.6
1930-05-21 07:00:00,44064.4,42873.6,44908.9,42662.9,45209.3
1930-05-22 07:00:00,44142.5,43130.7,44929.4,42879.1,45202.7
1930-05-23 07:00:00,43908.6,42793.1,44733.5,42602.7,44921.5
1930-05-24 07:00:00,43986.5,42839.1,44734.9,42656.0,44985.8
1930-05-25 07:00:00,43908.6,42802.6,44672.8,42482.1,44903.8
1930-05-26 07:00:00,43830.7,42766.7,44652.6,42485.2,44872.8
1930-05-27 07:00:00,43830.7,42734.4,44618.2,42476.8,44832.5
1930-05-28 07:00:00,43830.7,42715.6,44613.0,42592.5,44738.5
1930-05-29 07:00:00,43830.7,42703.6,44654.9,42666.4,44831.0
1930-05-30 07:00:00,43830.7,42735.9,44491.3,42534.1,44864.7
1930-05-31 07:00:00,43830.7,42730.1,44633.4,42389.5,44750.5
1930-06-01 07:00:00,43675.1,42582.2,44370.5,42330.3,44609.8
1930-06-02 07:00:00,43442.1,42382.6,44372.6,42099.8,44640.5
1930-06-03 07:00:00,43519.7,42446.5,44396.0,42303.1,44551.9
1930-06-04 07:00:00,43597.4,42463.7,44439.5,42245.9,44688.5
1930-06-05 07:00:00,43830.7,42764.4,44614.0,42503.2,44849.9
1930-06-06 07:00:00,43908.6,42952.0,44691.0,42656.9,44920.9
1930-06-07 07:00:00,43986.5,43025.4,44783.2,42709.2,45072.1
1930-06-08 07:00:00,43908.6,42768.6,44658.9,42541.2,44933.7
1930-06-09 07:00:00,43830.7,42724.5,44495.7,42407.2,44696.6
1930-06-10 07:00:00,43830.7,42673.9,44508.6,42322.0,44737.7
1930-06-11 07:00:00,43675.1,42520.0,44466.5,42237.5,44796.2
1930-06-12 07:00:00,43519.7,42465.0,44278.7,42162.8,44611.6
1930-06-13 07:00:00,43442.1,42442.9,44255.5,42138.1,44503.4
1930-06-14 07:00:00,43287.0,42211.2,44054.6,42005.5,44295.9
1930-06-15 07:00:00,42900.0,41788.3,43609.0,41389.4,43799.1
1930-06-16 07:00:00,42437.2,41321.1,43249.1,41201.7,43554.3
1930-06-17 07:00:00,42052.9,40985.3,42841.9,40762.0,43024.3
1930-06-18 07:00:00,41669.7,40513.3,42298.7,40403.5,42573.7
1930-06-19 07:00:00,41135.3,40177.2,41899.6,40061.1,42078.8
1930-06-20 07:00:00,40375.9,39341.9,41192.8,39104.2,41467.1
1930-06-21 07:00:00,39021.3,38154.5,39680.5,37899.8,39963.6
1930-06-22 07:00:00,39021.3,38078.7,39854.2,37768.1,40113.8
1930-06-23 07:00:00,39021.3,37957.2,39755.7,37672.0,39904.7
1930-06-24 07:00:00,38647.8,37766.1,39407.7,37422.5,39627.3
1930-06-25 07:00:00,38349.9,37401.4,38988.1,37083.0,39316.5
1930-06-26 07:00:00,38201.2,37280.3,38946.0,37060.5,39117.4
1930-06-27 07:00:00,37904.5,36952.1,38562.6,36630.2,38697.8
1930-06-28 07:00:00,37830.4,36830.0,38643.7,36558.8,38700.9
1930-06-29 07:00:00,37682.5,36762.3,38500.3,36495.6,38677.2
1930-06-30 07:00:00,37534.7,36668.1,38295.2,36449.2,38486.3
1930-07-01 07:00:00,37387.1,36406.1,38054.2,36154.7,38302.6
1930-07-02 07:00:00,37239.7,36347.5,37903.1,36092.8,38242.4
1930-07-03 07:00:00,37019.0,36143.7,37655.9,35906.6,38024.2
1930-07-04 07:00:00,36725.5,35859.5,37401.6,35593.8,37673.8
1930-07-05 07:00:00,36359.6,35426.5,37055.1,35251.2,37350.6
1930-07-06 07:00:00,35995.1,35002.1,36741.3,34764.7,37181.6
1930-07-07 07:00:00,35559.2,34662.9,36348.7,34414.6,36643.9
1930-07-08 07:00:00,35125.2,34229.0,35852.5,33867.8,36035.1
1930-07-09 07:00:00,34549.3,33726.4,35352.9,33596.9,35457.7
1930-07-10 07:00:00,33976.7,33030.6,34653.0,32859.5,34940.8
1930-07-11 07:00:00,33478.3,32597.3,34268.6,32419.9,34473.3
1930-07-12 07:00:00,32700.2,31787.9,33446.8,31640.4,33690.3
1930-07-13 07:00:00,32208.4,31320.4,32925.5,31114.5,33059.9
1930-07-14 07:00:00,31649.3,30855.1,32299.2,30602.8,32507.7
1930-07-15 07:00:00,31232.2,30289.6,31940.4,30147.7,32159.0
1930-07-16 07:00:00,30817.0,29839.3,31647.5,29734.0,31794.3
1930-07-17 07:00:00,30541.3,29698.8,31375.2,29497.5,31504.1
1930-07-18 07:00:00,30129.3,29280.7,30871.1,29096.7,31169.8
1930-07-19 07:00:00,29855.7,28954.7,30548.8,28862.4,30701.4
1930-07-20 07:00:00,29855.7,29023.9,30474.6,28864.8,30757.2
1930-07-21 07:00:00,29787.4,28831.3,30481.3,28679.8,30632.5
1930-07-22 07:00:00,29719.2,28937.3,30521.5,28790.4,30717.1
1930-07-23 07:00:00,29514.8,28579.5,30197.9,28382.2,30351.8
1930-07-24 07:00:00,29175.3,28386.8,30013.8,28059.6,30319.9
1930-07-25 07:00:00,29175.3,28253.6,29929.0,28117.0,30112.5
1930-07-26 07:00:00,29311.0,28472.3,29926.3,28306.2,30154.3
1930-07-27 07:00:00,28500.4,27675.9,29244.8,27600.5,29532.3
1930-07-28 07:00:00,28366.0,27522.0,29096.2,27300.9,29309.4
1930-07-29 07:00:00,27897.5,27144.1,28556.3,26911.4,28809.2
1930-07-30 07:00:00,27697.5,26744.2,28477.3,26706.1,28632.1
1930-07-31 07:00:00,27365.3,26446.1,28179.9,26340.9,28519.4
1930-08-01 07:00:00,27100.5,26258.7,27885.5,26206.6,28030.4
1930-08-02 07:00:00,26705.0,25855.6,27410.8,25609.1,27694.3
1930-08-03 07:00:00,26508.0,25622.1,27305.1,25565.6,27415.7
1930-08-04 07:00:00,26180.8,25377.4,26963.0,25137.0,27187.4
1930-08-05 07:00:00,25985.1,25197.3,26678.9,24962.5,26864.5
1930-08-06 07:00:00,25985.1,25110.9,26774.7,24978.3,26903.0
1930-08-07 07:00:00,25985.1,25089.7,26759.2,24913.5,26875.1
1930-08-08 07:00:00,26050.2,25273.1,26878.5,25231.4,27103.1
1930-08-09 07:00:00,26115.5,25250.1,26801.8,25164.8,27072.4
1930-08-10 07:00:00,26311.5,25435.1,27097.0,25265.5,27215.5
1930-08-11 07:00:00,26573.6,25642.3,27249.0,25450.3,27398.8
1930-08-12 07:00:00,26968.5,26133.9,27693.8,25992.8,27924.2
1930-08-13 07:00:00,27299.0,26399.8,28084.6,26210.6,28137.6
1930-08-14 07:00:00,27830.8,26972.0,28605.4,26765.7,28735.2
1930-08-15 07:00:00,28164.9,27203.3,28910.9,27019.2,29074.0
1930-08-16 07:00:00,28500.4,27656.4,29216.4,27373.3,29403.2
1930-08-17 07:00:00,28837.2,27864.4,29561.3,27697.4,29814.7
1930-08-18 07:00:00,29175.3,28296.2,29859.6,28186.2,30120.7
1930-08-19 07:00:00,29514.8,28678.7,30294.2,28459.4,30600.1
1930-08-20 07:00:00,29787.4,29009.3,30471.4,28690.3,30720.3
1930-08-21 07:00:00,29992.4,29202.7,30767.0,28965.0,31053.6
1930-08-22 07:00:00,30197.8,29377.6,31020.5,29251.2,31200.0
1930-08-23 07:00:00,30335.1,29449.1,31053.9,29227.3,31257.4
1930-08-24 07:00:00,30610.2,29742.1,31330.9,29569.1,31525.2
1930-08-25 07:00:00,30886.1,30004.0,31554.4,29761.3,31708.3
1930-08-26 07:00:00,30955.2,30141.7,31641.4,29839.3,31887.5
1930-08-27 07:00:00,30886.1,30000.9,31612.1,29812.4,32056.4
1930-08-28 07:00:00,30886.1,30095.3,31625.5,29888.7,31762.9
1930-08-29 07:00:00,30955.2,30106.7,31645.7,29900.4,31992.4
1930-08-30 07:00:00,31024.4,30008.6,31796.4,29874.8,32003.4
1930-08-31 07:00:00,31093.6,30312.1,31850.9,30057.7,32117.3
1930-09-01 07:00:00,31162.9,30268.1,31867.9,30061.8,32035.7
1930-09-02 07:00:00,31232.2,30269.6,31887.5,30126.2,32154.7
1930-09-03 07:00:00,31232.2,30389.3,32018.7,30177.9,32181.5
1930-09-04 07:00:00,31301.6,30479.4,32009.8,30244.3,32408.6
1930-09-05 07:00:00,31162.9,30226.2,31986.2,30127.1,32081.5
1930-09-06 07:00:00,31093.6,30204.6,31847.5,30078.2,32004.2
1930-09-07 07:00:00,31024.4,30156.7,31707.5,29880.3,31977.0
1930-09-08 07:00:00,31093.6,30382.0,31762.5,30087.1,31991.7
1930-09-09 07:00:00,31162.9,30380.0,31870.0,30172.8,32123.1
1930-09-10 07:00:00,31301.6,30399.8,32097.9,30281.4,32342.0
1930-09-11 07:00:00,31440.5,30522.5,32037.3,30314.1,32178.4
1930-09-12 07:00:00,31649.3,30889.8,32356.8,30584.9,32616.8
1930-09-13 07:00:00,31858.6,30961.3,32651.3,30742.8,32813.9
1930-09-14 07:00:00,32138.3,31258.0,32872.8,31010.7,33087.3
1930-09-15 07:00:00,32278.5,31470.2,33063.9,31193.8,33230.1
1930-09-16 07:00:00,32418.8,31555.8,33140.1,31421.8,33311.4
1930-09-17 07:00:00,32559.4,31651.1,33183.0,31443.7,33434.0
1930-09-18 07:00:00,32700.2,31809.6,33424.7,31595.7,33726.7
1930-09-19 07:00:00,32982.4,32082.6,33607.2,31770.2,33808.5
1930-09-20 07:00:00,33265.5,32259.7,33849.0,32094.4,34139.2
1930-09-21 07:00:00,33407.3,32582.1,34151.0,32473.2,34360.1
1930-09-22 07:00:00,33620.4,32667.5,34382.1,32413.9,34630.2
1930-09-23 07:00:00,33834.0,32935.2,34453.4,32700.7,34689.0
1930-09-24 07:00:00,33976.7,33064.9,34629.5,32865.2,34853.0
1930-09-25 07:00:00,34191.0,33295.9,34939.1,33069.9,35154.3
1930-09-26 07:00:00,34334.2,33442.3,35070.5,33133.5,35338.0
1930-09-27 07:00:00,34693.0,33766.5,35454.4,33627.9,35578.3
1930-09-28 07:00:00,34980.9,34131.8,35706.2,33851.3,35989.0
1930-09-29 07:00:00,35269.7,34383.6,36036.3,34173.2,36271.9
1930-09-30 07:00:00,35486.7,34551.9,36186.8,34343.4,36498.1
1930-10-01 07:00:00,35776.9,34923.0,36490.6,34674.4,36685.1
1930-10-02 07:00:00,35995.1,35201.5,36656.4,34925.4,36776.5
1930-10-03 07:00:00,36359.6,35386.7,37142.6,35122.8,37360.1
1930-10-04 07:00:00,36798.8,35819.9,37414.4,35648.2,37635.0
1930-10-05 07:00:00,37092.6,36110.7,37807.7,35988.2,38082.2
1930-10-06 07:00:00,37534.7,36537.3,38252.7,36226.0,38542.5
1930-10-07 07:00:00,37830.4,36956.1,38537.9,36698.2,38850.8
1930-10-08 07:00:00,38127.0,37224.7,38826.7,37049.1,38985.7
1930-10-09 07:00:00,38498.7,37635.6,39151.5,37298.4,39452.8
1930-10-10 07:00:00,38871.7,37830.5,39611.4,37499.4,39826.8
1930-10-11 07:00:00,39396.0,38333.0,40153.6,38181.1,40530.0
1930-10-12 07:00:00,39771.9,38642.2,40395.6,38407.6,40575.9
1930-10-13 07:00:00,40149.1,39214.3,40850.7,39038.2,41040.5
1930-10-14 07:00:00,40527.4,39506.6,41214.1,39190.7,41393.6
1930-10-15 07:00:00,40755.0,39719.8,41420.9,39483.7,41709.5
1930-10-16 07:00:00,41059.1,40026.1,41774.9,39837.7,42013.7
1930-10-17 07:00:00,41287.7,40301.1,42079.5,40120.0,42292.7
1930-10-18 07:00:00,41593.2,40520.1,42451.5,40169.2,42677.8
1930-10-19 07:00:00,41976.1,40976.1,42715.6,40812.1,43058.9
1930-10-20 07:00:00,42283.3,41178.0,43023.5,40962.9,43331.6
1930-10-21 07:00:00,42668.4,41563.3,43504.6,41454.5,43655.8
1930-10-22 07:00:00,43054.7,42002.4,43863.2,41767.5,44102.0
1930-10-23 07:00:00,43442.1,42334.3,44141.9,42220.8,44463.2
1930-10-24 07:00:00,43986.5,42807.1,44811.8,42587.2,45082.4
1930-10-25 07:00:00,44533.2,43492.0,45311.0,43211.7,45588.8
1930-10-26 07:00:00,45003.6,43872.1,45818.1,43765.7,46031.0
1930-10-27 07:00:00,45633.5,44514.8,46518.6,44313.0,46680.3
1930-10-28 07:00:00,45712.4,44550.7,46513.6,44264.3,46887.7
1930-10-29 07:00:00,45949.5,44706.7,46847.3,44578.4,47145.5
1930-10-30 07:00:00,46266.3,45133.4,47090.5,44834.4,47384.1
1930-10-31 07:00:00,46663.3,45476.0,47545.8,45273.4,47867.7
1930-11-01 07:00:00,47221.1,45873.4,47968.3,45677.5,48229.4
1930-11-02 07:00:00,47460.8,46248.0,48465.4,46039.1,48404.9
1930-11-03 07:00:00,47540.8,46284.8,48364.6,46024.4,48540.8
1930-11-04 07:00:00,47540.8,46263.6,48280.3,46100.2,48495.7
1930-11-05 07:00:00,47620.9,46345.2,48416.8,46093.0,48656.8
1930-11-06 07:00:00,47701.0,46417.8,48429.5,46166.2,48805.1
1930-11-07 07:00:00,47861.3,46678.1,48627.2,46404.4,48846.7
1930-11-08 07:00:00,47861.3,46653.5,48556.7,46402.4,48957.0
1930-11-09 07:00:00,48102.1,46923.6,48922.0,46563.6,49109.5
1930-11-10 07:00:00,48182.5,47011.5,48933.0,46733.1,49263.7
1930-11-11 07:00:00,48423.9,47126.7,49230.1,46905.2,49336.0
1930-11-12 07:00:00,48423.9,47134.0,49203.9,46907.7,49436.7
1930-11-13 07:00:00,48504.4,47284.5,49322.3,46930.1,49571.0
1930-11-14 07:00:00,48665.7,47463.1,49497.5,47146.6,49836.4
1930-11-15 07:00:00,48746.3,47424.5,49625.7,47254.7,49941.7
1930-11-16 07:00:00,48746.3,47438.3,49574.8,47153.7,49803.4
1930-11-17 07:00:00,49069.5,47798.2,49836.3,47484.2,50025.3
1930-11-18 07:00:00,49231.4,47937.4,50170.5,47754.5,50397.1
1930-11-19 07:00:00,49312.4,47814.9,50130.9,47555.8,50323.1
1930-11-20 07:00:00,49474.6,48086.1,50328.3,47908.7,50661.0
1930-11-21 07:00:00,49474.6,48148.4,50315.0,47918.0,50637.0
1930-11-22 07:00:00,49474.6,48118.5,50277.9,48030.7,50612.3
1930-11-23 07:00:00,49555.7,48270.7,50476.6,47903.5,50799.1
1930-11-24 07:00:00,49555.7,48326.7,50550.7,48163.5,50788.4
1930-11-25 07:00:00,49474.6,48215.1,50288.7,47935.5,50604.9
1930-11-26 07:00:00,49474.6,48238.8,50374.6,47980.6,50618.1
1930-11-27 07:00:00,49474.6,48241.4,50345.4,47946.4,50606.1
1930-11-28 07:00:00,49555.7,48225.1,50402.1,47875.3,50707.6
1930-11-29 07:00:00,49636.9,48364.1,50498.0,48025.8,50929.7
